post_id,rugby_ignite_url,team_a,team_b,date,season,home_points,away_points,match_status,competition_name
3592,https://rugbyignite.co.za/fixture/2023/3592/,Muir College,Parktown Boys High School,2023-04-27,2023,7,21,migrated,Grey Rugby Festival 2023
3593,https://rugbyignite.co.za/fixture/2023/3593/,Selborne College,Hoërskool Brandwag,2023-04-27,2023,32,0,migrated,Grey Rugby Festival 2023
3594,https://rugbyignite.co.za/fixture/2023/3594/,Westville Boys' High School,Bethlehem Voortrekker Hoerskool,2023-04-27,2023,28,5,migrated,Grey Rugby Festival 2023
3595,https://rugbyignite.co.za/fixture/2023/3595/,Nico Malan High School,St John’s College,2023-04-27,2023,17,17,migrated,Grey Rugby Festival 2023
3596,https://rugbyignite.co.za/fixture/2023/3596/,Graeme College,King Edward VII School,2023-04-27,2023,0,12,migrated,Grey Rugby Festival 2023
3597,https://rugbyignite.co.za/fixture/2023/3597/,Queen's College,Jeppe High School For Boys,2023-04-27,2023,5,51,migrated,Grey Rugby Festival 2023
3598,https://rugbyignite.co.za/fixture/2023/3598/,Hudson Park High School,St Stithians College,2023-04-27,2023,29,21,migrated,Grey Rugby Festival 2023
3599,https://rugbyignite.co.za/fixture/2023/3599/,Grey High School,SACS,2023-04-27,2023,27,17,migrated,Grey Rugby Festival 2023
3600,https://rugbyignite.co.za/fixture/2023/3600/,Hudson Park High School,St John’s College,2023-04-29,2023,12,22,migrated,Grey Rugby Festival 2023
3601,https://rugbyignite.co.za/fixture/2023/3601/,Muir College,St Stithians College,2023-04-29,2023,38,15,migrated,Grey Rugby Festival 2023
3602,https://rugbyignite.co.za/fixture/2023/3602/,Selborne College,Jeppe High School For Boys,2023-04-29,2023,34,34,migrated,Grey Rugby Festival 2023
3603,https://rugbyignite.co.za/fixture/2023/3603/,Graeme College,Bethlehem Voortrekker Hoerskool,2023-04-29,2023,32,12,migrated,Grey Rugby Festival 2023
3604,https://rugbyignite.co.za/fixture/2023/3604/,Hoërskool Brandwag,Parktown Boys High School,2023-04-29,2023,13,19,migrated,Grey Rugby Festival 2023
3605,https://rugbyignite.co.za/fixture/2023/3605/,Dale College,Nico Malan High School,2023-04-29,2023,5,22,migrated,Grey Rugby Festival 2023
3606,https://rugbyignite.co.za/fixture/2023/3606/,Pretoria Boys High School,SACS,2023-04-29,2023,24,13,migrated,Grey Rugby Festival 2023
3607,https://rugbyignite.co.za/fixture/2023/3607/,Queen's College,King Edward VII School,2023-04-29,2023,21,19,migrated,Grey Rugby Festival 2023
3608,https://rugbyignite.co.za/fixture/2023/3608/,Grey High School,Westville Boys' High School,2023-04-29,2023,17,15,migrated,Grey Rugby Festival 2023
3610,https://rugbyignite.co.za/fixture/2023/3610/,Daniel Pienaar,Muir College,2023-03-11,2023,10,16,migrated,
3611,https://rugbyignite.co.za/fixture/2023/3611/,Graeme College,Daniel Pienaar,2023-03-18,2023,41,0,migrated,
3612,https://rugbyignite.co.za/fixture/2023/3612/,Nico Malan High School,St Andrew's College,2023-03-18,2023,18,17,migrated,
3613,https://rugbyignite.co.za/fixture/2023/3613/,Daniel Pienaar,Secunda,2023-03-29,2023,7,24,migrated,
3614,https://rugbyignite.co.za/fixture/2023/3614/,Nico Malan High School,Kearsney College,2023-03-29,2023,10,26,migrated,
3615,https://rugbyignite.co.za/fixture/2023/3615/,Grey High School,Rondebosch Boys High School,2023-03-30,2023,19,19,migrated,
3617,https://rugbyignite.co.za/fixture/2023/3617/,Muir College,Rondebosch Boys High School,2023-04-01,2023,13,36,migrated,
3618,https://rugbyignite.co.za/fixture/2023/3618/,Daniel Pienaar,Bergsig,2023-04-15,2023,19,13,migrated,
3619,https://rugbyignite.co.za/fixture/2023/3619/,Hoër Landbouskool Marlow,Hoërskool Brandwag,2023-04-15,2023,34,14,migrated,
3620,https://rugbyignite.co.za/fixture/2023/3620/,Selborne College,Pearson High School,2023-04-15,2023,22,25,migrated,
3621,https://rugbyignite.co.za/fixture/2023/3621/,Grey High School,Dale College,2023-04-22,2023,36,17,migrated,
3622,https://rugbyignite.co.za/fixture/2023/3622/,Hoërskool Brandwag,Muir College,2023-04-22,2023,18,18,migrated,
3623,https://rugbyignite.co.za/fixture/2023/3623/,Queen's College,Selborne College,2023-04-22,2023,20,15,migrated,
3625,https://rugbyignite.co.za/fixture/2023/3625/,Daniel Pienaar,Framesby,2023-05-06,2023,17,17,migrated,
3626,https://rugbyignite.co.za/fixture/2023/3626/,Graeme College,St Andrew's College,2023-05-06,2023,23,24,migrated,
3627,https://rugbyignite.co.za/fixture/2023/3627/,Grey High School,Wynberg Boys' High School,2023-05-06,2023,8,35,migrated,
3628,https://rugbyignite.co.za/fixture/2023/3628/,Pearson High School,Nico Malan High School,2023-05-06,2023,10,7,migrated,
3629,https://rugbyignite.co.za/fixture/2023/3629/,Dale College,Queen's College,2023-05-13,2023,12,21,migrated,
3630,https://rugbyignite.co.za/fixture/2023/3630/,Grey High School,St Andrew's College,2023-05-13,2023,19,0,migrated,
3631,https://rugbyignite.co.za/fixture/2023/3631/,Nico Malan High School,Hoër Landbouskool Marlow,2023-05-13,2023,15,25,migrated,
3632,https://rugbyignite.co.za/fixture/2023/3632/,Pearson High School,Kingswood College,2023-05-13,2023,0,18,migrated,
3633,https://rugbyignite.co.za/fixture/2023/3633/,Graeme College,Nico Malan High School,2023-05-20,2023,23,12,migrated,
3634,https://rugbyignite.co.za/fixture/2023/3634/,Hoër Landbouskool Marlow,Framesby,2023-05-20,2023,21,19,migrated,
3635,https://rugbyignite.co.za/fixture/2023/3635/,Muir College,Pearson High School,2023-05-20,2023,31,32,migrated,
3636,https://rugbyignite.co.za/fixture/2023/3636/,Queen's College,Grey High School,2023-05-20,2023,13,19,migrated,
3637,https://rugbyignite.co.za/fixture/2023/3637/,Selborne College,Dale College,2023-05-20,2023,31,23,migrated,
3638,https://rugbyignite.co.za/fixture/2023/3638/,St Andrew's College,Hudson Park High School,2023-05-20,2023,41,19,migrated,
3639,https://rugbyignite.co.za/fixture/2023/3639/,Hudson Park High School,Queen's College,2023-05-27,2023,13,18,migrated,
3641,https://rugbyignite.co.za/fixture/2023/3641/,Graeme College,Grey High School,2023-06-03,2023,22,8,migrated,
3642,https://rugbyignite.co.za/fixture/2023/3642/,Hoërskool Brandwag,Framesby,2023-06-03,2023,8,35,migrated,
3643,https://rugbyignite.co.za/fixture/2023/3643/,Hudson Park High School,Hoër Landbouskool Marlow,2023-06-03,2023,0,45,migrated,
3644,https://rugbyignite.co.za/fixture/2023/3644/,Kingswood College,Dale College,2023-06-03,2023,22,0,migrated,
3645,https://rugbyignite.co.za/fixture/2023/3645/,Pearson High School,Daniel Pienaar,2023-06-03,2023,48,17,migrated,
3646,https://rugbyignite.co.za/fixture/2023/3646/,St Andrew's College,Selborne College,2023-06-03,2023,26,13,migrated,
3647,https://rugbyignite.co.za/fixture/2023/3647/,Dale College,Graeme College,2023-06-10,2023,24,20,migrated,
3648,https://rugbyignite.co.za/fixture/2023/3648/,St Andrew's College,Queen's College,2023-06-10,2023,13,11,migrated,
3649,https://rugbyignite.co.za/fixture/2023/3649/,Kingswood College,St Andrew's College,2023-06-17,2023,13,10,migrated,
3651,https://rugbyignite.co.za/fixture/2023/3651/,Grey High School,Framesby,2023-07-22,2023,15,17,migrated,
3652,https://rugbyignite.co.za/fixture/2023/3652/,Hoër Landbouskool Marlow,St Andrew's College,2023-07-22,2023,13,10,migrated,
3653,https://rugbyignite.co.za/fixture/2023/3653/,Hudson Park High School,Selborne College,2023-07-22,2023,22,36,migrated,
3654,https://rugbyignite.co.za/fixture/2023/3654/,Nico Malan High School,Kingswood College,2023-07-22,2023,26,20,migrated,
3655,https://rugbyignite.co.za/fixture/2023/3655/,Pearson High School,Graeme College,2023-07-22,2023,29,31,migrated,
3656,https://rugbyignite.co.za/fixture/2023/3656/,St Andrew's College,Bishops,2023-07-26,2023,39,48,migrated,
3657,https://rugbyignite.co.za/fixture/2023/3657/,Dale College,St Andrew's College,2023-07-29,2023,22,37,migrated,
3658,https://rugbyignite.co.za/fixture/2023/3658/,Daniel Pienaar,Nico Malan High School,2023-07-29,2023,19,22,migrated,
3659,https://rugbyignite.co.za/fixture/2023/3659/,Grey High School,Grey College,2023-07-29,2023,14,38,migrated,
3660,https://rugbyignite.co.za/fixture/2023/3660/,Kingswood College,Graeme College,2023-07-29,2023,26,14,migrated,
3661,https://rugbyignite.co.za/fixture/2023/3661/,Pearson High School,Hoër Landbouskool Marlow,2023-07-29,2023,19,33,migrated,
3662,https://rugbyignite.co.za/fixture/2023/3662/,Selborne College,Queen's College,2023-07-29,2023,17,21,migrated,
3664,https://rugbyignite.co.za/fixture/2023/3664/,Dale College,Selborne College,2023-08-05,2023,36,31,migrated,
3665,https://rugbyignite.co.za/fixture/2023/3665/,Graeme College,Queen's College,2023-08-05,2023,24,21,migrated,
3666,https://rugbyignite.co.za/fixture/2023/3666/,Grey High School,Muir College,2023-08-05,2023,58,5,migrated,
3667,https://rugbyignite.co.za/fixture/2023/3667/,Nico Malan High School,Hoërskool Brandwag,2023-08-05,2023,59,3,migrated,
3668,https://rugbyignite.co.za/fixture/2023/3668/,Dale College,Hudson Park High School,2023-08-12,2023,14,17,migrated,
3669,https://rugbyignite.co.za/fixture/2023/3669/,Framesby,Hoër Landbouskool Marlow,2023-08-12,2023,30,25,migrated,
3670,https://rugbyignite.co.za/fixture/2023/3670/,Hoërskool Brandwag,Daniel Pienaar,2023-08-12,2023,13,20,migrated,
3671,https://rugbyignite.co.za/fixture/2023/3671/,Muir College,Graeme College,2023-08-12,2023,13,15,migrated,
3672,https://rugbyignite.co.za/fixture/2023/3672/,Pearson High School,Parel Vallei High School,2023-08-12,2023,38,12,migrated,
3673,https://rugbyignite.co.za/fixture/2023/3673/,Selborne College,Grey High School,2023-08-12,2023,12,10,migrated,
3674,https://rugbyignite.co.za/fixture/2023/3674/,Daniel Pienaar,Hoër Landbouskool Marlow,2023-08-19,2023,5,42,migrated,
3675,https://rugbyignite.co.za/fixture/2023/3675/,Nico Malan High School,Framesby,2023-08-19,2023,21,17,migrated,
3676,https://rugbyignite.co.za/fixture/2023/3676/,Pearson High School,Hoërskool Brandwag,2023-08-19,2023,20,0,migrated,
3677,https://rugbyignite.co.za/fixture/2023/3677/,Queen's College,Dale College,2023-08-19,2023,66,7,migrated,
3679,https://rugbyignite.co.za/fixture/2023/3679/,Hoërskool Fichardtpark,Hoerskool Diamantveld,2023-03-04,2023,33,27,migrated,
3680,https://rugbyignite.co.za/fixture/2023/3680/,Witteberg Hoerskool,HTS Middelburg,2023-03-04,2023,24,6,migrated,
3681,https://rugbyignite.co.za/fixture/2023/3681/,Bethlehem Voortrekker Hoerskool,Kearsney College,2023-03-06,2023,7,46,migrated,
3682,https://rugbyignite.co.za/fixture/2023/3682/,Hoerskool Diamantveld,Afrikaanse Hoër Seunskool,2023-03-11,2023,0,27,migrated,
3683,https://rugbyignite.co.za/fixture/2023/3683/,Hoerskool Jim Fouche,Goudveld Hoërskool,2023-03-11,2023,24,21,migrated,
3684,https://rugbyignite.co.za/fixture/2023/3684/,Hoerskool Sentraal,Witteberg Hoerskool,2023-03-11,2023,12,25,migrated,
3685,https://rugbyignite.co.za/fixture/2023/3685/,Trio High School,Hoërskool Monument,2023-03-11,2023,0,24,migrated,
3686,https://rugbyignite.co.za/fixture/2023/3686/,Welkom Gimnasium,Grey College,2023-03-11,2023,21,73,migrated,
3687,https://rugbyignite.co.za/fixture/2023/3687/,Welkom Gimnasium,Hoërskool Monument,2023-03-18,2023,31,26,migrated,
3688,https://rugbyignite.co.za/fixture/2023/3688/,Hoerskool Jim Fouche,Secunda,2023-03-23,2023,31,31,migrated,
3689,https://rugbyignite.co.za/fixture/2023/3689/,Bethlehem Voortrekker Hoerskool,Helpmekaar,2023-03-25,2023,3,41,migrated,
3690,https://rugbyignite.co.za/fixture/2023/3690/,Bethlehem Voortrekker Hoerskool,Trio High School,2023-04-15,2023,24,18,migrated,
3691,https://rugbyignite.co.za/fixture/2023/3691/,Goudveld Hoërskool,Witteberg Hoerskool,2023-04-15,2023,19,23,migrated,
3692,https://rugbyignite.co.za/fixture/2023/3692/,Hoerskool Jim Fouche,Hoërskool Fichardtpark,2023-04-15,2023,33,39,migrated,
3693,https://rugbyignite.co.za/fixture/2023/3693/,Bethlehem Voortrekker Hoerskool,Goudveld Hoërskool,2023-04-22,2023,29,19,migrated,
3694,https://rugbyignite.co.za/fixture/2023/3694/,Hoerskool Diamantveld,Hoerskool Sentraal,2023-04-22,2023,50,24,migrated,
3695,https://rugbyignite.co.za/fixture/2023/3695/,Witteberg Hoerskool,Welkom Gimnasium,2023-04-22,2023,19,41,migrated,
3696,https://rugbyignite.co.za/fixture/2023/3696/,Grey College,Selborne College,2023-05-06,2023,41,0,migrated,
3697,https://rugbyignite.co.za/fixture/2023/3697/,Hoerskool Sentraal,Hoërskool Fichardtpark,2023-05-06,2023,7,33,migrated,
3698,https://rugbyignite.co.za/fixture/2023/3698/,Trio High School,Goudveld Hoërskool,2023-05-06,2023,29,0,migrated,
3699,https://rugbyignite.co.za/fixture/2023/3699/,Welkom Gimnasium,Bethlehem Voortrekker Hoerskool,2023-05-06,2023,43,8,migrated,
3700,https://rugbyignite.co.za/fixture/2023/3700/,Hoerskool Jim Fouche,Hoerskool Sentraal,2023-05-13,2023,38,17,migrated,
3701,https://rugbyignite.co.za/fixture/2023/3701/,Welkom Gimnasium,Trio High School,2023-05-13,2023,44,17,migrated,
3702,https://rugbyignite.co.za/fixture/2023/3702/,Witteberg Hoerskool,Bethlehem Voortrekker Hoerskool,2023-05-13,2023,16,24,migrated,
3703,https://rugbyignite.co.za/fixture/2023/3703/,Goudveld Hoërskool,Welkom Gimnasium,2023-05-20,2023,17,41,migrated,
3704,https://rugbyignite.co.za/fixture/2023/3704/,Grey College,Afrikaanse Hoër Seunskool,2023-05-20,2023,60,19,migrated,
3705,https://rugbyignite.co.za/fixture/2023/3705/,Hoerskool Diamantveld,Hoerskool Jim Fouche,2023-05-20,2023,22,36,migrated,
3706,https://rugbyignite.co.za/fixture/2023/3706/,Trio High School,Witteberg Hoerskool,2023-05-20,2023,36,22,migrated,
3707,https://rugbyignite.co.za/fixture/2023/3707/,Hoerskool Diamantveld,Trio High School,2023-05-23,2023,21,15,migrated,
3708,https://rugbyignite.co.za/fixture/2023/3708/,Hoërskool Fichardtpark,Bethlehem Voortrekker Hoerskool,2023-05-26,2023,33,18,migrated,
3709,https://rugbyignite.co.za/fixture/2023/3709/,Bethlehem Voortrekker Hoerskool,Hoerskool Diamantveld,2023-07-22,2023,46,17,migrated,
3710,https://rugbyignite.co.za/fixture/2023/3710/,Hoerskool Sentraal,Trio High School,2023-07-22,2023,14,37,migrated,
3711,https://rugbyignite.co.za/fixture/2023/3711/,Hoërskool Fichardtpark,Goudveld Hoërskool,2023-07-22,2023,41,17,migrated,
3712,https://rugbyignite.co.za/fixture/2023/3712/,Witteberg Hoerskool,Hoerskool Jim Fouche,2023-07-22,2023,24,45,migrated,
3713,https://rugbyignite.co.za/fixture/2023/3713/,Bethlehem Voortrekker Hoerskool,Hoerskool Sentraal,2023-07-29,2023,58,14,migrated,
3714,https://rugbyignite.co.za/fixture/2023/3714/,Hoerskool Diamantveld,Framesby,2023-07-29,2023,7,41,migrated,
3715,https://rugbyignite.co.za/fixture/2023/3715/,Trio High School,Hoerskool Jim Fouche,2023-07-29,2023,65,21,migrated,
3716,https://rugbyignite.co.za/fixture/2023/3716/,Witteberg Hoerskool,Hoërskool Fichardtpark,2023-07-29,2023,27,29,migrated,
3717,https://rugbyignite.co.za/fixture/2023/3717/,Goudveld Hoërskool,Hoerskool Diamantveld,2023-08-05,2023,15,6,migrated,
3718,https://rugbyignite.co.za/fixture/2023/3718/,Grey College,Hoer Landbouschool Oakdale,2023-08-05,2023,36,25,migrated,
3719,https://rugbyignite.co.za/fixture/2023/3719/,Hoërskool Fichardtpark,Hoerskool Sentraal,2023-08-05,2023,52,0,migrated,
3720,https://rugbyignite.co.za/fixture/2023/3720/,Grey College,Paul Roos Gimnasium,2023-08-19,2023,28,20,migrated,
3722,https://rugbyignite.co.za/fixture/2023/3722/,Durban High School,Bethlehem Voortrekker Hoerskool,2023-03-11,2023,38,17,migrated,
3723,https://rugbyignite.co.za/fixture/2023/3723/,Hilton College,Secunda,2023-03-11,2023,19,27,migrated,
3724,https://rugbyignite.co.za/fixture/2023/3724/,Michaelhouse,Helpmekaar,2023-03-11,2023,24,24,migrated,
3725,https://rugbyignite.co.za/fixture/2023/3725/,Glenwood High School,Westville Boys' High School,2023-03-18,2023,25,24,migrated,
3726,https://rugbyignite.co.za/fixture/2023/3726/,Michaelhouse,Maritzburg College,2023-03-18,2023,27,20,migrated,
3727,https://rugbyignite.co.za/fixture/2023/3727/,Northwood School,Hilton College,2023-03-18,2023,10,29,migrated,
3728,https://rugbyignite.co.za/fixture/2023/3728/,St Charles College,Durban High School,2023-03-18,2023,14,52,migrated,
3729,https://rugbyignite.co.za/fixture/2023/3729/,Durban High School,Maritzburg College,2023-03-25,2023,14,7,migrated,
3730,https://rugbyignite.co.za/fixture/2023/3730/,Northwood School,Westville Boys' High School,2023-03-25,2023,22,23,migrated,
3731,https://rugbyignite.co.za/fixture/2023/3731/,Durban High School,Westville Boys' High School,2023-04-15,2023,24,20,migrated,
3732,https://rugbyignite.co.za/fixture/2023/3732/,Glenwood High School,Northwood School,2023-04-15,2023,22,29,migrated,
3733,https://rugbyignite.co.za/fixture/2023/3733/,Durban High School,Northwood School,2023-04-22,2023,26,7,migrated,
3734,https://rugbyignite.co.za/fixture/2023/3734/,Michaelhouse,Glenwood High School,2023-04-22,2023,36,10,migrated,
3735,https://rugbyignite.co.za/fixture/2023/3735/,St Charles College,Hilton College,2023-04-22,2023,10,39,migrated,
3736,https://rugbyignite.co.za/fixture/2023/3736/,Westville Boys' High School,Kearsney College,2023-04-22,2023,34,29,migrated,
3737,https://rugbyignite.co.za/fixture/2023/3737/,Michaelhouse,Hilton College,2023-04-29,2023,17,20,migrated,
3738,https://rugbyignite.co.za/fixture/2023/3738/,Northwood School,Kearsney College,2023-04-29,2023,14,10,migrated,
3739,https://rugbyignite.co.za/fixture/2023/3739/,Hilton College,Durban High School,2023-05-06,2023,36,33,migrated,
3740,https://rugbyignite.co.za/fixture/2023/3740/,Kearsney College,Michaelhouse,2023-05-06,2023,20,23,migrated,
3741,https://rugbyignite.co.za/fixture/2023/3741/,Maritzburg College,Glenwood High School,2023-05-06,2023,42,15,migrated,
3742,https://rugbyignite.co.za/fixture/2023/3742/,Westville Boys' High School,Jeppe High School For Boys,2023-05-06,2023,31,43,migrated,
3743,https://rugbyignite.co.za/fixture/2023/3743/,Hilton College,Pretoria Boys High School,2023-05-13,2023,39,15,migrated,
3744,https://rugbyignite.co.za/fixture/2023/3744/,Kearsney College,Glenwood High School,2023-05-13,2023,13,18,migrated,
3745,https://rugbyignite.co.za/fixture/2023/3745/,Maritzburg College,Westville Boys' High School,2023-05-13,2023,29,8,migrated,
3746,https://rugbyignite.co.za/fixture/2023/3746/,Michaelhouse,Durban High School,2023-05-13,2023,31,27,migrated,
3747,https://rugbyignite.co.za/fixture/2023/3747/,St Charles College,Northwood School,2023-05-13,2023,29,61,migrated,
3748,https://rugbyignite.co.za/fixture/2023/3748/,Westville Boys' High School,Durban High School,2023-05-20,2023,19,43,migrated,
3749,https://rugbyignite.co.za/fixture/2023/3749/,Durban High School,Kearsney College,2023-05-27,2023,47,22,migrated,
3750,https://rugbyignite.co.za/fixture/2023/3750/,Glenwood High School,Hilton College,2023-05-27,2023,19,25,migrated,
3751,https://rugbyignite.co.za/fixture/2023/3751/,St Charles College,Maritzburg College,2023-05-27,2023,8,46,migrated,
3752,https://rugbyignite.co.za/fixture/2023/3752/,Hilton College,Maritzburg College,2023-06-03,2023,29,14,migrated,
3753,https://rugbyignite.co.za/fixture/2023/3753/,Kearsney College,St Charles College,2023-06-03,2023,31,15,migrated,
3754,https://rugbyignite.co.za/fixture/2023/3754/,Northwood School,Michaelhouse,2023-06-03,2023,12,38,migrated,
3755,https://rugbyignite.co.za/fixture/2023/3755/,Kearsney College,Hilton College,2023-06-10,2023,12,28,migrated,
3756,https://rugbyignite.co.za/fixture/2023/3756/,Michaelhouse,Westville Boys' High School,2023-06-10,2023,36,22,migrated,
3757,https://rugbyignite.co.za/fixture/2023/3757/,Northwood School,Maritzburg College,2023-06-10,2023,14,36,migrated,
3758,https://rugbyignite.co.za/fixture/2023/3758/,St Charles College,Glenwood High School,2023-06-10,2023,31,37,migrated,
3759,https://rugbyignite.co.za/fixture/2023/3759/,Hilton College,Michaelhouse,2023-06-17,2023,15,18,migrated,
3760,https://rugbyignite.co.za/fixture/2023/3760/,Northwood School,Glenwood High School,2023-07-22,2023,21,33,migrated,
3761,https://rugbyignite.co.za/fixture/2023/3761/,Maritzburg College,Pretoria Boys High School,2023-07-29,2023,43,12,migrated,
3762,https://rugbyignite.co.za/fixture/2023/3762/,Northwood School,Durban High School,2023-07-29,2023,5,27,migrated,
3763,https://rugbyignite.co.za/fixture/2023/3763/,Maritzburg College,King Edward VII School,2023-08-05,2023,33,24,migrated,
3764,https://rugbyignite.co.za/fixture/2023/3764/,Glenwood High School,Maritzburg College,2023-08-12,2023,27,24,migrated,
3766,https://rugbyignite.co.za/fixture/2023/3766/,Parel Vallei High School,Hoërskool Outeniqua,2023-03-11,2023,6,59,migrated,
3767,https://rugbyignite.co.za/fixture/2023/3767/,Paarl Boys High,Drostdy,2023-03-18,2023,13,6,migrated,
3768,https://rugbyignite.co.za/fixture/2023/3768/,Paarl Gimnasium,Potchefstroom Gimnasium,2023-03-18,2023,83,3,migrated,
3769,https://rugbyignite.co.za/fixture/2023/3769/,Paarl Gimnasium,Stellenberg High School,2023-03-24,2023,24,23,migrated,
3770,https://rugbyignite.co.za/fixture/2023/3770/,Hoer Landbouschool Oakdale,Rondebosch Boys High School,2023-03-25,2023,18,24,migrated,
3772,https://rugbyignite.co.za/fixture/2023/3772/,Hoer Landbouschool Oakdale,Paarl Boys High,2023-04-15,2023,20,17,migrated,
3773,https://rugbyignite.co.za/fixture/2023/3773/,Hoërskool Outeniqua,Grey College,2023-04-15,2023,17,19,migrated,
3774,https://rugbyignite.co.za/fixture/2023/3774/,Paarl Gimnasium,Wynberg Boys' High School,2023-04-15,2023,33,11,migrated,
3775,https://rugbyignite.co.za/fixture/2023/3775/,Paul Roos Gimnasium,Grey High School,2023-04-15,2023,39,24,migrated,
3776,https://rugbyignite.co.za/fixture/2023/3776/,Rondebosch Boys High School,Hoerskool Durbanville,2023-04-15,2023,19,35,migrated,
3777,https://rugbyignite.co.za/fixture/2023/3777/,SACS,Brackenfell High School,2023-04-15,2023,38,27,migrated,
3778,https://rugbyignite.co.za/fixture/2023/3778/,Stellenberg High School,Boland Landbou,2023-04-15,2023,10,17,migrated,
3779,https://rugbyignite.co.za/fixture/2023/3779/,Bishops,Paul Roos Gimnasium,2023-04-22,2023,12,24,migrated,
3780,https://rugbyignite.co.za/fixture/2023/3780/,Hoer Landbouschool Oakdale,Framesby,2023-04-22,2023,47,10,migrated,
3781,https://rugbyignite.co.za/fixture/2023/3781/,Hoerskool Durbanville,Hoërskool Outeniqua,2023-04-22,2023,0,36,migrated,
3782,https://rugbyignite.co.za/fixture/2023/3782/,Paarl Boys High,SACS,2023-04-22,2023,34,18,migrated,
3783,https://rugbyignite.co.za/fixture/2023/3783/,Paarl Gimnasium,Afrikaanse Hoër Seunskool,2023-04-22,2023,38,21,migrated,
3784,https://rugbyignite.co.za/fixture/2023/3784/,Parel Vallei High School,Bellville High School,2023-04-22,2023,24,39,migrated,
3785,https://rugbyignite.co.za/fixture/2023/3785/,Rondebosch Boys High School,Boland Landbou,2023-04-22,2023,15,8,migrated,
3786,https://rugbyignite.co.za/fixture/2023/3786/,Stellenberg High School,Wynberg Boys' High School,2023-04-22,2023,13,15,migrated,
3788,https://rugbyignite.co.za/fixture/2023/3788/,Bishops,SACS,2023-05-06,2023,31,25,migrated,
3789,https://rugbyignite.co.za/fixture/2023/3789/,Hoerskool Durbanville,Drostdy,2023-05-06,2023,61,3,migrated,
3790,https://rugbyignite.co.za/fixture/2023/3790/,Paul Roos Gimnasium,Paarl Gimnasium,2023-05-06,2023,19,24,migrated,
3791,https://rugbyignite.co.za/fixture/2023/3791/,Stellenberg High School,Paarl Boys High,2023-05-06,2023,29,41,migrated,
3792,https://rugbyignite.co.za/fixture/2023/3792/,Strand High School,Hermanus High School,2023-05-06,2023,45,0,migrated,
3793,https://rugbyignite.co.za/fixture/2023/3793/,Boland Landbou,Paarl Gimnasium,2023-05-13,2023,18,36,migrated,
3794,https://rugbyignite.co.za/fixture/2023/3794/,Paarl Boys High,Grey College,2023-05-13,2023,30,39,migrated,
3795,https://rugbyignite.co.za/fixture/2023/3795/,Parel Vallei High School,Hoerskool Durbanville,2023-05-13,2023,0,77,migrated,
3796,https://rugbyignite.co.za/fixture/2023/3796/,SACS,Rondebosch Boys High School,2023-05-13,2023,7,22,migrated,
3797,https://rugbyignite.co.za/fixture/2023/3797/,Wynberg Boys' High School,Bishops,2023-05-13,2023,10,14,migrated,
3798,https://rugbyignite.co.za/fixture/2023/3798/,Boland Landbou,Bishops,2023-05-20,2023,22,19,migrated,
3799,https://rugbyignite.co.za/fixture/2023/3799/,Paul Roos Gimnasium,Rondebosch Boys High School,2023-05-20,2023,27,7,migrated,
3800,https://rugbyignite.co.za/fixture/2023/3800/,SACS,Paarl Gimnasium,2023-05-20,2023,3,73,migrated,
3801,https://rugbyignite.co.za/fixture/2023/3801/,Stellenberg High School,Hoer Landbouschool Oakdale,2023-05-20,2023,13,13,migrated,
3802,https://rugbyignite.co.za/fixture/2023/3802/,Strand High School,Brackenfell High School,2023-05-20,2023,18,26,migrated,
3803,https://rugbyignite.co.za/fixture/2023/3803/,Wynberg Boys' High School,Paarl Boys High,2023-05-20,2023,29,33,migrated,
3804,https://rugbyignite.co.za/fixture/2023/3804/,Bishops,Stellenberg High School,2023-05-27,2023,22,7,migrated,
3805,https://rugbyignite.co.za/fixture/2023/3805/,Hoërskool Outeniqua,Hoer Landbouschool Oakdale,2023-05-27,2023,25,14,migrated,
3806,https://rugbyignite.co.za/fixture/2023/3806/,Paarl Boys High,Paul Roos Gimnasium,2023-05-27,2023,17,35,migrated,
3807,https://rugbyignite.co.za/fixture/2023/3807/,Rondebosch Boys High School,Wynberg Boys' High School,2023-05-27,2023,20,16,migrated,
3808,https://rugbyignite.co.za/fixture/2023/3808/,Strand High School,Worcester Gymnasium,2023-05-27,2023,30,29,migrated,
3810,https://rugbyignite.co.za/fixture/2023/3810/,Bishops,Paarl Gimnasium,2023-06-03,2023,7,45,migrated,
3811,https://rugbyignite.co.za/fixture/2023/3811/,Boland Landbou,Wynberg Boys' High School,2023-06-03,2023,24,15,migrated,
3812,https://rugbyignite.co.za/fixture/2023/3812/,Drostdy,Tygerberg High School,2023-06-03,2023,73,5,migrated,
3813,https://rugbyignite.co.za/fixture/2023/3813/,Hoerskool Durbanville,Bellville High School,2023-06-03,2023,72,12,migrated,
3814,https://rugbyignite.co.za/fixture/2023/3814/,Paul Roos Gimnasium,SACS,2023-06-03,2023,26,7,migrated,
3815,https://rugbyignite.co.za/fixture/2023/3815/,Rondebosch Boys High School,Paarl Boys High,2023-06-03,2023,7,12,migrated,
3816,https://rugbyignite.co.za/fixture/2023/3816/,Stellenberg High School,Parel Vallei High School,2023-06-03,2023,60,5,migrated,
3817,https://rugbyignite.co.za/fixture/2023/3817/,Paarl Gimnasium,Hoer Landbouschool Oakdale,2023-06-10,2023,36,12,migrated,
